id,year,title,relative_path,delete_as_activity_notice,confidence,category,reason
"efacb1cea21a","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-06-29_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘启事","该文章主要内容为新智元机构的十周年人才招募公告，列出了具体的职位需求、工作内容及岗位要求，属于时效性较强的招聘宣传类文本，不具备长期的知识参考或内容总结价值。"
"a08ccd7e8df6","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-06-30_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘/宣传","该文章主要内容为新智元成立十周年的宣传以及多职位的招聘信息，属于低长期参考价值的招募宣传类文本。"
"d23ac6ec0469","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-02_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘信息","文章主体内容为新智元十周年的招聘宣传及具体职位招募，包含岗位职责、要求和简历投递方式，属于时效性强、长期参考价值低的招募通知。"
"0eb2f5a7d7e8","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-03_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘启事","该文章主要内容为新智元的十周年招聘广告，包含具体职位的描述、薪资待遇、工作地点及联系方式，属于具有时效性的招募邀请，缺乏长期的学术或技术参考价值。"
"be4045025736","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-04_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘启事","该文章为机构十周年宣传及岗位招聘公告，主要内容为公司介绍、职位说明和简历投递方式，属于典型的具有时效性的引流及报名邀请类文本，缺乏长期的学术或技术参考价值。"
"d049fa0015cd","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-05_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘宣传","该文章主要内容为新智元成立十周年的招聘启事，包含职位描述、岗位要求、薪资待遇及联系方式，属于时效性较强的招募引流信息，不具备长期的知识参考价值。"
"70be47d5dc87","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-06_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘宣传","该文章主要内容为新智元媒体平台的十周年招聘启事，包含职位描述、任职要求及联系方式，属于具有较强时效性的宣传引流信息，缺乏长期的学术研究、技术总结或纪要参考价值。"
"e3f9e4a79ad4","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-07_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘/引流信息","该文章主要内容为十周年庆典宣传及多岗位的招聘信息（职位描述、薪资、投递方式），属于典型的时效性宣传及报名邀请类文本，缺乏长期的学术参考或方法论价值。"
"09132b3e61b8","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-08_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘及活动预告","文章主要内容为新智元十周年庆典预告及多个岗位的招聘启事，属于典型的低长期参考价值的宣传与招募类文本。"
"b6d83265b703","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-09_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘信息","本文主要内容为新智元媒体平台的十周年招聘启事，包含职位介绍、岗位要求及简历投递方式，属于典型的具有强时效性的引流和宣传文本，缺乏长期的学术或技术参考价值。"
"f73e0b32baa5","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-10_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘与品牌宣传","该文章主要内容为新智元十周年的品牌宣传以及具体的招聘职位介绍，属于具有时效性的招募和引流类信息，缺乏长期的学术或技术参考价值。"
"c5596407e4fd","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-11_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘邀请","该文章主要内容为新智元成立十周年的宣传以及具体的岗位招聘信息（包括高级视频编辑、AI产业报道主笔等职位的职责与要求），属于招聘启事及品牌引流，缺乏长期的学术、技术或案例复盘参考价值。"
"f77d50edede4","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-12_新智元十年，ASI降临，诚邀你加入！.txt","true","0.98","招聘/宣传","该文本为新智元十周年宣传及相关职位的招聘广告，包含岗位职责、薪资待遇、应聘方式等信息，属于典型的低长期参考价值的招募引流类内容。"
"6c6d34f33311","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-13_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘宣传","该文章主要内容为新智元媒体平台的十周年品牌宣传及多个岗位的招聘启事，包括职位描述、薪资待遇和投递方式，属于典型的招募邀请类低长期价值文本。"
"761bd9f4cae3","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-14_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘启事","该文章主要内容为新智元媒体机构的十周年宣传及人才招聘信息，包括职位描述、薪资福利和投递方式，属于典型的招募与宣传引流类文本，缺乏长期的学术或技术参考价值。"
"f4c2f317ea7d","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-15_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘宣传","该文章主要内容为媒体平台的十周年品牌宣传及多岗位人才招聘启事，属于具有强时效性的引流和招募信息，不具备长期的内容纪要、技术总结或参考价值。"
"2515449cc1f3","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-16_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘宣传","该文章主要内容为新智元十周年庆典的品牌宣传及多个岗位的招聘信息（包括高级视频编辑、AI产业报道主笔等），属于时效性较强的招募邀请，缺乏长期的学术或技术参考价值。"
"58db4f1935b4","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-17_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘信息与品牌宣传","该文章主要内容为公司十周年庆典宣传及多岗位招聘启事，属于典型的具有时效性的引流及招聘通知，缺乏长期的学术或技术参考价值。"
"7bd87e1b56d6","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-18_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘宣传","该文章主要内容为新智元十周年的招聘启事，包含职位介绍、薪资待遇、应聘方式等信息，属于典型的时效性宣传引流内容，不具备长期的知识参考价值。"
"e5968f9d69f6","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-19_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘启事","本文主要内容为企业招聘广告，详细列出了职位需求、薪资福利及简历投递方式，属于典型的具有时效性的宣传引流信息，缺乏长期内容参考价值。"
"6f115c88d352","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-20_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘宣传","该文章为机构十周年庆典背景下的招聘广告，主要内容为职位描述、薪资待遇、任职要求及联系方式，属于低长期参考价值的招募与宣传引流信息。"
"9eb43bfb54cc","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-21_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘启事","该文属于招聘广告与团队宣传，包含具体的岗位需求、薪资标准和应聘方式。这类信息具有极强的时效性，主要目的是人才招募和宣传引流，不具备长期的知识参考或案例复盘价值。"
"5e4034b9853d","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-22_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘宣传","该文章主要内容为新智元成立十周年的品牌宣传以及多个岗位的招聘信息（包括职位描述、要求及联系方式），属于典型的具有时效性的招聘启事，缺乏长期的学术、技术或知识性参考价值。"
"e5dfb69dc310","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-23_新智元十年，ASI降临，诚邀你加入！.txt","true","1","recruitment_notice","该文主要内容为新智元十周年庆典的宣传以及多个职位的招聘启事，属于典型的报名邀请和宣传引流类文本，缺乏长期的学术、技术或知识性参考价值。"
"4bd029bd43d5","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-24_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘信息","该文章主要内容为公司十周年品牌宣传及人员招聘（职位描述、要求、薪资及联系方式），属于时效性较强的宣传招募类信息，不包含长期参考价值的技术纪要或方法总结。"
"aff81f9740f8","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-25_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘与活动预告","文章主要内容为新智元十周年峰会预告以及多个岗位的招聘启事，属于典型的活动宣传与人才招募，缺乏长期的学术探讨或技术总结价值。"
"4ff817fd002d","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-26_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘及活动预告","文章主要内容为公司十周年活动宣传和多个岗位的招聘信息，属于时效性强、长期参考价值低的引流及通告类文本。"
"d7e9ed1cfe56","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-27_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘与活动预告","文章主要内容为新智元公司的招聘启事以及即将举行的十周年峰会预告，包含职位描述、薪资待遇和投递方式，属于时效性较强的行政通知与宣传引流内容，缺乏长期的技术或学术参考价值。"
"08aa432660d0","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-28_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘/活动预告","该文本主要包含新智元十周年活动预告及详细的招聘岗位需求（主笔、编辑、实习生等），属于典型的招聘启事和宣传引流内容，缺乏长期的学术或技术参考价值。"
"da249f1d4921","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-29_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘与活动预告","文章主要内容为新智元公司的招聘启事（主笔、编辑、实习生等职位）以及关于十周年峰会的宣传引流，属于典型的时效性招募与活动通知类文本，缺乏长期的学术或技术参考价值。"
"1299be667133","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-30_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","活动预告与人才招聘","该文章主要内容为新智元十周年峰会的预告以及多项职位的招聘启事，属于典型的活动通知与宣传引流文本，缺乏长期的学术或技术参考价值。"
"d2c9c7b22859","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-07-31_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘及活动预告","文章主要内容为新智元十周年峰会的活动预告以及公司岗位的招聘邀请，属于典型的宣传引流和招聘通知，缺乏长期的学术或技术参考价值。"
"3a0fc43eb592","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-01_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","活动通知与招聘宣传","文章主要包含两部分内容：一是新智元十周年峰会的预告与邀请，二是多个岗位的招聘信息（主笔、视频编辑、实习生等）。这类内容属于典型的活动预告和人才招募，缺乏长期的参考价值。"
"9d4936f12706","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-02_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘与活动预告","该文章主要内容为新智元十周年峰会的活动宣传以及多岗位的招聘需求，属于低长期参考价值的招募与宣传类信息。"
"84bd44f40ff9","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-03_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘与活动预告","该文章主要内容为新智元十周年活动的预热以及多岗位的招聘信息，属于低长期参考价值的招募与宣传通知。"
"722322334640","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-04_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘及活动通知","该文主要内容为新智元十周年峰会的预告以及多项职位的招聘启事，包含具体的岗位描述、薪资待遇和投递方式，属于典型的招聘宣传与活动引流文本，缺乏长期的技术或内容参考价值。"
"6ee0f5f85542","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-05_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘/活动预告","该文章主要内容为新智元十周年活动预告以及招聘公告，包含具体职位要求、薪资待遇和投递方式，属于典型的低长期参考价值的招募与宣传类文本。"
"e0fa2b28f7ab","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-06_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘及活动预告","该文章主要内容为企业的招聘信息（包括主笔、编辑、实习生等岗位）以及未来活动（十周年峰会）的宣传引流，缺乏长期保存的学术或技术深度内容。"
"f7491fa9976d","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-07_新智元十年，ASI降临，诚邀你加入！.txt","true","1","Recruitment/Activity Notice","该文章主要包含新智元十周年活动的预告以及招聘启事（如主笔、编辑、视频编辑等职位的招聘信息），属于具有时效性的行政宣传与引流文本，不具备长期参考的学术、技术或案例价值。"
"35412d847850","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-08_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘信息","该文本主要内容为新智元公司的十周年活动预告及招聘启事，包含职位描述、任职条件、薪资待遇及联系方式，属于典型的时效性宣传引流和招聘通知，缺乏长期的学术、技术或行业研究参考价值。"
"d235f0f6e311","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-09_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘与活动预告","该文章主要内容为新智元成立十周年的品牌宣传及招聘启事，包含具体的岗位需求、薪资待遇和联系方式，属于时效性强、参考价值随时间快速降低的宣传引流类文本。"
"8e9873270a54","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-10_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","活动预告与招聘宣传","文章主要内容为新智元十周年庆典活动预告以及详细的岗位招聘信息，属于典型的活动引流与人事招聘，不包含技术总结或案例复盘，长期参考价值较低。"
"c5a73507032f","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-11_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘/活动预告","文章主要内容为新智元十周年峰会的预告宣传以及多个岗位的招聘信息（包括职位描述、薪资待遇、联系方式等），属于典型的宣传引流和报名邀请类文本，缺乏长期的学术或技术参考价值。"
"804c4df78fc9","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-12_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘与活动预告","文章主要内容为新智元十周年峰会的预告以及多个职位的招聘启事，属于典型的活动宣传与人才召集类文本，不具备长期的知识参考价值。"
"b6c0f98f4cec","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-13_新智元十年，ASI降临，诚邀你加入！.txt","true","0.98","招聘宣传与活动预告","该文章主要内容为新智元十周年峰会的活动预告以及多项职位的招聘信息（包括岗位要求、薪资待遇和投递方式），属于典型的宣传引流与招聘类文本，缺乏长期的学术或技术参考价值。"
"81ae05e6ada3","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-14_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘宣传/活动邀请","文章主要内容为新智元十周年庆典预告、公司宣传以及多个岗位的招聘信息，属于典型的时效性宣传和引流类文本，缺乏长期的学术或技术参考价值。"
"3282c7477068","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-15_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘及活动预告","文章主要内容为新智元十周年庆典活动的预告以及多项职位的招聘启事，包含活动日期、招聘岗位描述及联系方式，属于低长期参考价值的宣传引流与招募类文本。"
"92bbcb177cb4","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-16_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘/活动预告","本文主要内容为新智元十周年峰会预告以及多个职位的招聘启事，属于典型的低长期参考价值的通告类文本。"
"829414b728aa","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-17_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘与活动通知","该文章主要包含新智元十周年峰会的预告以及多项职位的招聘启事，属于典型的活动宣传与人员招募，缺乏长期的学术或技术参考价值。"
"dbf115233955","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-18_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘及活动预告","文章主要内容为招聘广告（AI产业报道主笔、视频编辑等岗位）及十周年峰会预告，属于典型的宣传引流和即时性通知，缺乏长期的学术或技术参考价值。"
"b6f9fdcadbc2","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-19_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","活动预告与人才招聘","文中包含新智元十周年峰会的活动预告以及多个岗位的招聘信息，主要目的是宣传引流和人才招募，具有较强的时效性，缺乏长期的学术或技术参考价值。"
"c516cfef3522","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-20_新智元十年，ASI降临，诚邀你加入！.txt","true","0.98","招聘与活动预告","本文主要内容为企业的招聘启事以及未来活动的宣传预告，属于时效性强但长期参考价值较低的引流与招募类文本。"
"0db46923fcf6","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-21_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","活动通知与招聘宣传","该文章主要内容为新智元十周年峰会的预告以及多项职位的招聘信息，属于典型的活动宣传与人员招募，缺乏长期的学术或技术参考价值。"
"fd0bc9e7d0d7","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-22_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","活动预告与招聘通知","文章主要内容为新智元十周年峰会的预告以及多项职位的招聘启事，包含具体的活动时间、招聘要求及简历投递方式，属于典型的低长期参考价值的宣传引流和时效性通知。"
"3501109a68fc","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-23_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘与活动预告","该文章主要内容为新智元十周年峰会的预告宣传以及多个岗位的招聘信息（主笔、视频编辑、编辑等），属于低长期参考价值的活动及招聘通知。"
"5db46c9d9ce0","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-24_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘宣传","该文章主要内容为新智元十周年的活动预告以及一系列岗位的招聘需求，属于具有时效性的宣传和招聘信息，缺乏长期的知识参考价值。"
"acba54edda91","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-26_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘及活动预告","文章主要内容为新智元十周年活动预告以及多岗位的招聘信息（主笔、视频编辑、编辑等），属于典型的时效性宣传引流文本，不具备长期参考价值。"
"4de91f29e6dd","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-27_新智元十年，ASI降临，诚邀你加入！.txt","true","1","招聘启事","该文章主要内容为新智元公司的招聘信息（主笔、编辑、实习生等职位）及十周年峰会的宣传引流，属于具有高度时效性且缺乏长期知识参考价值的宣传类文本。"
"fed78cc58586","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-28_新智元十年，ASI降临，诚邀你加入！.txt","true","0.95","招聘/活动预告","文章主要内容为新智元公司的招聘启事（包括主笔、编辑、实习生等职位）以及十周年峰会的预告，属于典型的宣传引流和时效性信息，缺乏长期的参考价值。"
"ce1da7bc430e","2025","新智元十年，ASI降临，诚邀你加入！","2025/2025-08-29_新智元十年，ASI降临，诚邀你加入！.txt","true","0.98","招聘宣传","该文本主要包含新智元十周年峰会预告及招聘启事，提供了具体的岗位描述、薪资待遇和投递方式。此类内容具有极强的时效性，属于宣传引流类信息，缺乏长期参考价值。"
"ddc567043ed0","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-21_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动预告","该文章主要内容为新智元十周年庆典活动的宣传预告以及多个岗位的招聘启事，属于典型的具有时效性的宣传引流和招聘信息，缺乏长期的内容参考价值。"
"0fda9aacd3ba","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-22_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动预告","该文章主要内容为新智元十周年的活动宣传以及招聘启事，包含了具体的职位描述、薪酬福利和联系方式，属于低长期参考价值的招募与宣传引流文本。"
"cef341b843bc","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-23_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动通知","该文章主要内容为新智元十周年庆典活动的预告以及多个岗位的招聘启事，属于典型的时效性宣传、引流与招募信息，不属于内容纪要或深度复盘，缺乏长期参考价值。"
"a49c2736a567","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-24_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动宣传","该文章主要内容为新智元十周年活动宣传及多职位的招聘启事，属于典型的引流和短期有效的招募信息，缺乏长期的学术或技术参考价值。"
"7368bf1df334","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-25_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动预告","文章主要内容为新智元十周年庆典宣传以及详细的招聘启事（主笔、编辑、视频编辑等岗位），属于典型的招募引流类信息，缺乏长期的学术、技术或案例参考价值。"
"1ed208f15e7d","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-26_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘启事","该文章主要内容为新智元的招聘信息，详细罗列了多个职位的岗位职责、要求及薪资待遇，属于具有时效性的宣传引流和人才招募类文本，长期参考价值较低。"
