id,year,title,relative_path,delete_as_activity_notice,confidence,category,reason
"163029e6ed9a","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-27_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传","本文主要内容为新智元公司的招聘启事及品牌宣传，旨在吸引人才投递简历及加入公司，属于低长期参考价值的通告及引流类文本。"
"779d22833146","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-28_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传与活动预告","文章主要内容为新智元十周年活动的预告及多项职位的招聘信息。属于招聘启事及活动宣传，旨在引流和招募人员，缺乏长期的学术总结、技术纪要或案例分析价值。"
"b1da907a02aa","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-29_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传","该文章主要内容为新智元十周年活动的宣传以及相关岗位的招聘信息（包括职位描述、薪资待遇、联系方式等），属于典型的招募与引流性质的低长期参考价值文本。"
"a7e28cf5eb0e","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-30_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","本文主要内容为企业招聘启事（主笔、编辑、实习生等职位）及十周年峰会活动预告，属于典型的宣传引流及具有时效性的低长期参考价值文本。"
"1c1500c0f133","2025","新智元十年，上地AI家，邀你加入！","2025/2025-10-31_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动通知","该文本主要包含新智元十周年活动宣传及多个岗位的招聘启事（如AI产业报道主笔、视频编辑等），属于典型的具有时效性的引流及招聘信息，缺乏长期参考价值。"
"63360f062326","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-01_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动宣传","该文章主要内容为新智元十周年峰会活动的预告宣传以及多岗位的人才招聘需求，属于时效性强、长期参考价值较低的活动及招募类文本。"
"3f52de9a774a","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-02_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘及宣传引流","该文章主要内容为新智元公司的十周年品牌宣传及多个岗位的招聘启事，属于典型的招聘类报名邀请与企业宣传引流，缺乏长期的技术或内容参考价值。"
"c2c8cc20c3c5","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-03_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传","该文章主要内容为新智元十周年庆典的品牌宣传以及多个职位的招聘启事，包含职位描述、任职要求及联系方式，属于时效性较强的宣传引流类文本，缺乏长期的学术或技术参考价值。"
"53cab92904d2","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-04_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及宣传","该文章主要内容为新智元十周年品牌宣传及多岗位的招聘广告，包含具体的职位要求、薪资和联系方式，属于低长期参考价值的时效性招募与宣传引流内容。"
"5f4ad43c7bec","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-05_新智元十年，上地AI家，邀你加入！.txt","true","0.98","招聘及活动预告","文章主要内容为新智元十周年活动的宣传预告以及多个岗位的招聘信息（主笔、视频编辑、编辑等），属于典型的宣传引流与时效性招聘文本，缺乏长期的学术参考或技术深度内容。"
"7b06984b3d15","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-06_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传","本文主要内容为机构十周年纪念宣传及相关职位的招聘广告，包含具体的招聘岗位、要求及简历投递方式，属于时效性较强且缺乏深度技术内容或复盘总结的宣传引流文本。"
"66c3c51e31b5","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-07_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动预告","文章主要内容为新智元十周年庆典活动的宣传邀请以及多岗位的招聘信息，属于时效性强、以引流和招募为目的的低长期参考价值文本。"
"978d884d5f28","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-08_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘宣传/活动预告","该文本主要内容为新智元十周年的品牌宣传以及详细的招聘启事（包括职位描述、薪资及投递方式），属于典型的宣传引流及临时性人才招募信息，具有较低的长期参考价值。"
"7246b8392394","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-09_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动预告","该文本主要包含新智元十周年峰会的预告信息以及大量的招聘职位描述（主笔、视频编辑、编辑等），属于时效性较强的活动宣传和招聘引流内容，缺乏长期的内容参考价值。"
"506268cf1fe3","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-10_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文本主要包含新智元十周年活动的宣传以及多个职位的招聘信息（主笔、视频编辑、编辑、实习生），属于典型的时效性引流和招募通知，缺乏长期的内容参考价值。"
"dbb183571210","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-11_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传","该文主要内容为新智元十周年庆典的品牌宣传及多个岗位的招聘信息，包含具体的职位要求、薪资和联系方式，属于具有时效性的宣传引流和人才招募文本，缺乏长期参考价值。"
"d081c3a5e672","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-12_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及宣传预告","该文章主要内容为新智元的招聘启事（包括高级视频编辑、产业报道主笔等职位）以及十周年峰会的宣传预热，属于具有强时效性的招聘与活动引流信息，缺乏长期的技术深度或复盘总结价值。"
"bc405438cc87","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-13_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文章主要内容为新智元成立十周年的活动预告以及多职位的招聘需求，包括具体的岗位职责、年薪待遇及投递方式，属于典型的时效性宣传和引流通知，缺乏长期的学术或技术参考价值。"
"2a5ee7ffd61c","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-14_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动通知","该文章主要内容为新智元公司的招聘启事以及十周年峰会的宣传引流，属于低长期参考价值的招募与活动通知类文本。"
"f6fa9e09b743","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-15_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动通知","文章主要内容为新智元十周年峰会的活动预告以及多个岗位的招聘邀请，属于典型的具有时效性的活动宣传与人才招募，不具备长期的技术参考或深度内容价值。"
"b5ffde7d94e4","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-16_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘及活动预告","文章主要内容为新智元十周年峰会的宣传预告以及多个职位的招聘启事，属于典型的宣传引流与招聘类文本，缺乏长期的知识性参考价值。"
"8b99ce8f0866","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-17_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动通知","该文章主要包含新智元十周年庆典活动的宣传以及详细的招聘职位信息（包括薪资、岗位要求和联系方式），属于典型的时效性宣传及引流内容，不具备长期的技术参考价值。"
"509617b1221b","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-18_新智元十年，上地AI家，邀你加入！.txt","true","1","recruitment_and_event_notice","该文章的主要内容为新智元十周年活动宣传及多职位的招聘启事（包括岗位职责、薪资及投递方式），属于典型的时效性宣传引流与招募信息，不具备长期的知识参考价值。"
"8a52744cb118","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-19_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动预告","文章主要内容为十周年活动预告以及多项职位的招聘邀请，属于时效性强、长期参考价值较低的宣传引流信息。"
"6039b204a977","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-20_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘信息/宣传引流","该文章主要内容为新智元十周年活动的预告以及大量的岗位招聘信息（包括职位要求、薪资待遇、联系方式等），属于时效性强、长期参考价值低的宣传引流类文本。"
"80976bdcec49","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-21_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动邀请","文章主要内容为新智元十周年活动的宣传以及多项职位的招聘启事，属于典型的具有时效性的招募与宣传引流文本，不具备长期的参考价值。"
"ab6778dbd4e7","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-22_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动预告","该文章主要内容为公司十周年庆典的宣传预告以及多个职位的招聘启事。文中包含具体的岗位职责、任职要求、薪资待遇和投递方式，属于典型的时效性宣传及招聘内容，缺乏长期的学术或技术参考价值。"
"41298afd4289","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-23_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文章主要内容为新智元十周年活动预告及人才招聘启事，包含具体的职位描述、薪资待遇和联系方式，属于低长期参考价值的宣传引流及招募类文本。"
"1ab851ee7930","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-24_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动宣传","文章主要内容为机构十周年活动预告及招聘信息，属于典型的宣传引流与时效性通知，不包含方法总结、案例复盘或技术纪要等长期参考价值内容。"
"5e70ba69d63a","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-25_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","文章内容主要为新智元十周年的活动预告以及多岗位的招聘信息（包括职位描述、薪资待遇、应聘联系方式），属于典型的宣传引流和时效性较强的招募通知，缺乏长期的学术或技术参考价值。"
"10a63d78072e","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-26_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘宣传","文章主要内容为机构十周年品牌宣传及人员招聘公告，属于时效性较强的宣传引流类信息，缺乏长期参考的学术、技术总结或案例复盘价值。"
"1baaca71af5b","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-27_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动预告","本文主要包含新智元十周年活动的宣传预告以及多个岗位的招聘信息，属于典型的时效性宣传引流内容，缺乏长期参考价值。"
"ffcdb7ef05dd","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-28_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文章主要内容为新智元十周年活动预告及招聘启事，包含具体的职位描述、薪资待遇、工作地点及简历投递方式，属于典型的低长期参考价值的招募与宣传类信息。"
"10de7b018a74","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-29_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动邀请","该文章主要内容为新智元十周年活动的宣传以及多个职位的招聘需求，包括职位描述、薪资待遇和投递方式，属于典型的招募与宣传引流类文本，缺乏长期的学术或技术参考价值。"
"917183f1ad60","2025","新智元十年，上地AI家，邀你加入！","2025/2025-11-30_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动预告","该文章主要内容为新智元十周年庆典的宣传预告以及多个岗位的招聘启事，属于典型的活动引流与人员招聘信息，缺乏深度的技术总结或内容纪要，具有较低的长期参考价值。"
"da7392318638","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-01_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动预告","文章主要内容为新智元十周年活动的预告以及多项职位的招聘信息（如视频编辑、主笔、编辑等），属于典型的招聘启事与活动宣传，具有极强的时效性，缺乏长期的学术或技术参考价值。"
"86147543535a","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-02_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动邀请","该文章主要内容为招聘启事及公司十周年峰会的宣传邀请，属于典型的低长期参考价值的招募与公关引流类文本。"
"7118b3485896","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-03_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动通知","该文章主要包含新智元十周年峰会的活动预告以及多个岗位的招聘信息，属于典型的宣传引流和时效性招聘通知，缺乏长期的参考价值。"
"d8dc4a67ef9f","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-04_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","该文章主要包含新智元十周年庆典的预告以及多个岗位的招聘信息，属于典型的宣传引流和报名邀请类文本，缺乏长期的学术参考或技术纪要价值。"
"8507fe6aa893","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-05_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动宣传","该文本主要包含新智元十周年活动的预告以及多个职位的招聘需求（高级视频编辑、主笔、编辑等），属于典型的宣传引流与招募类信息，缺乏长期参考价值的内容产出。"
"858423ca8ba6","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-06_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘/活动邀约","该文章主要内容为机构十周年活动的宣传预告以及多项职位的招聘信息，属于典型的宣传引流与招聘类文本，缺乏长期的学术或技术参考价值。"
"bf7461c11ee2","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-07_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘通知","该文章的主要内容是新智元十周年的招聘广告，列出了多个职位的职责、要求及投递方式，属于时效性较强的报名邀请和宣传引流类文本，缺乏长期的学术或知识参考价值。"
"2167a091880c","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-08_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动通知","该文内容主要由两部分组成：一是新智元十周年峰会的预告宣传，二是大量的招聘信息（职位、薪资、联系方式）。这些内容属于典型的时效性通知和引流宣传，不具备长期的知识参考或案例复盘价值。"
"077801c2ff3f","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-09_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","该文主要包含十周年峰会预告以及多个职位的招聘信息，属于有时效性的宣传引流和招聘通知，不含技术总结或内容纪要等长期参考价值内容。"
"28eb642e36c6","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-10_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","该文本主要内容为新智元十周年活动的预告以及具体的招聘启事（包括职位、薪资和投递方式），属于典型的宣传引流和时效性招聘信息，缺乏长期的知识参考价值。"
"843a596faee1","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-11_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动邀请","该文章主要内容为新智元十周年庆典活动的预告以及多个岗位的招聘启事，包含职位描述、待遇及联系方式，属于典型的宣传引流及人力招募类文本，缺乏长期参考的学术或技术实质内容。"
"874a3e8e0fb6","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-12_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动宣传","文章主要内容为新智元十周年峰会预告以及多岗位的招聘启事，属于典型的时效性宣传引流信息，不具备长期的知识参考价值。"
"d20e98d3c2b0","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-13_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘/活动宣传","文章主要内容为新智元十周年活动宣传以及多个岗位的招聘信息（包括职位描述、薪资、联系方式等），属于典型的宣传引流和人才招募通知，缺乏长期的学术或技术参考价值。"
"e96a62fc43ca","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-14_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘/活动预告","文章主要内容为新智元十周年活动宣传以及招聘启事，包含具体的招聘岗位信息、薪资福利和联系方式，属于典型的低长期参考价值的招募与宣传文本。"
"12987e7b61f9","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-15_新智元十年，上地AI家，邀你加入！.txt","true","0.98","招聘与活动预告","文章主要内容为机构十周年峰会预告以及多岗位的招聘需求，属于具有时效性的宣传引流和招聘信息，不含活动回顾或深度技术总结，符合低长期参考价值的清洗标准。"
"81cd8e04a1dc","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-16_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘及活动通知","文章内容主要包含公司十周年庆典活动的预告以及多个岗位的招聘启事，涉及具体的时间、地点、岗位职责和联系方式，属于典型的时效性宣传引流信息，不具备长期的知识参考价值。"
"8d6f2c434b4d","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-17_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘通知","该文章主要内容为新智元十周年的招聘广告，包含职位描述、薪资福利及简历投递方式，属于典型的低长期参考价值的招募类通知。"
"c6d2aa817c87","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-18_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动通知","本文主要包含两部分内容：一是新智元十周年活动及峰会的预告与宣传，二是大量的招聘职位信息（高级视频编辑、主笔、编辑等）及联系方式，属于典型的低长期参考价值的招募与宣传通知。"
"6e4a381c1f1b","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-19_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文章主要内容为新智元十周年活动宣传以及多个岗位的招聘启事，包含具体的职位要求、薪资待遇、办公地点及投递方式，属于典型的具有时效性的招聘及活动推广类文本，长期参考价值较低。"
"a41854e867f9","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-20_新智元十年，上地AI家，邀你加入！.txt","true","0.95","活动预告与人才招聘","文本内容主要涉及新智元十周年活动宣传以及多个岗位的招聘信息，属于典型的活动预告与招聘简章，缺乏长期的学术或技术参考价值。"
"d36f1f712b56","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-21_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","文章主要内容为新智元十周年活动的宣传以及相关的招聘信息，属于典型的招募邀请和宣传引流类文本，缺乏长期的参考价值或深度内容产出。"
"9c5207c15068","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-22_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文章主要包含新智元十周年庆典活动的预告以及多个岗位的招聘需求，属于具有强时效性的招募与宣传引流内容，缺乏长期的学术或技术参考价值。"
"20171bb03b50","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-23_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘及活动预告","文章主要内容为新智元十周年峰会活动预告及招聘信息，属于典型的时效性宣传引流与招募类文本，不包含深度的技术总结、案例复盘或方法论内容，具有较低的长期参考价值。"
"0e9b2538e194","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-24_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动宣传","该文章主要内容为新智元十周年活动宣传及公司招聘信息，包含具体招聘职位、薪资待遇、应聘方式等，属于低长期参考价值的宣传引流和通知类文本。"
"8f05b96f8a83","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-25_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","文章内容主要为新智元十周年峰会的活动预告以及多项岗位的招聘邀请，属于时效性较强的宣传与招聘类文本，缺乏长期的学术、技术或知识性参考价值。"
"dd5b99c029bd","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-26_新智元十年，上地AI家，邀你加入！.txt","true","0.95","活动预告与人才招聘","文章内容主要由新智元十周年庆典活动的预告以及多项职位的招聘信息组成，属于典型的活动宣传、引流及招聘广告，不具备长期的技术参考或知识沉淀价值。"
"16378cf07f8e","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-27_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","该文本主要包含新智元十周年庆典活动的时间地点预告以及多个岗位的招聘邀请，属于典型的宣传引流和时效性信息，缺乏长期的内容参考价值。"
"af3723a80d54","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-28_新智元十年，上地AI家，邀你加入！.txt","true","0.98","招聘与活动通知","文章主要内容为新智元十周年活动的宣传预告以及多个职位的招聘信息，属于具有时效性的引流及招募文本，缺乏长期的学术参考或知识总结价值。"
"23700958b6d4","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-29_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","该文章主要为新智元十周年庆典的活动宣传及针对多个岗位的招聘信息，属于时效性较强的邀请和宣传引流类文本，缺乏长期的内容参考或方法论总结价值。"
"2dd01d64f5d5","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-30_新智元十年，上地AI家，邀你加入！.txt","true","0.95","招聘与活动预告","该文章的主要目的是新智元十周年庆典的宣传以及多个岗位的招聘邀请，属于时效性较强的招募与引流信息，缺乏长期的深度内容或学术参考价值。"
"377a794d8786","2025","新智元十年，上地AI家，邀你加入！","2025/2025-12-31_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动邀请","该文属于典型的人才招聘与周年庆活动宣传，包含具体的岗位职责、薪资待遇、应聘方式及活动时间地点。此类信息具有极强的时效性，缺乏长期的学术或技术参考价值。"
"61e2acbd048b","2026","新智元十年，上地AI家，邀你加入！","2026/2026-01-01_新智元十年，上地AI家，邀你加入！.txt","true","1","招聘与活动邀请","该文章主要内容为新智元十周年活动预告以及多项职位的招聘信息，属于典型的时效性宣传和引流文案，不含技术总结或深度复盘，缺乏长期参考价值。"
